id,trace,ts,bot_name,venue,size,ob_price,exec_price,lat_order,status,payload,resp,reason,direction
14745,407df050c9734293838232d887f91f3b,2025-12-15 15:24:59.531914+00,TT:MEGA:MEGA-USD,E,-174,0.2898,0.278208,22.430573939345777,OK,"{'price': Decimal('0.27820'), 'qty': Decimal('174'), 'side': 'SELL'}","status='OK' data=PlacedOrderModel(id=2000587901713604608, external_id='1291456686240190827879452981504757718839136167493537969751165998053182993631') error=None pagination=None",TT_LE,entry
14742,213c7e76f7664f16a9ef7e358d3ccb04,2025-12-15 15:24:59.235901+00,TT:MEGA:MEGA-USD,L,100,0.28807,0.2995928,27.7708190260455,OK,"{'price': 29959, 'size': 1000, 'is_ask': False}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765812299236,""BaseAmount"":1000,""Price"":29959,""IsAsk"":0,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768231499237,""ExpiredAt"":1765812898237,""Nonce"":39908,""Sig"":""LU6kyH7zfl3QoXjs8SJfCGxLR747NeOXdvTVmqdhe+QeFteXAZ+8IPEWkkCeDrZLoATzE57D3BmNhmlQzGBN1U7b+K3zATIrOolsLfki9x4=""}",TT_LE,entry
14743,213c7e76f7664f16a9ef7e358d3ccb04,2025-12-15 15:24:59.235901+00,TT:MEGA:MEGA-USD,E,-100,0.2898,0.278208,38.86921994853765,OK,"{'price': Decimal('0.27820'), 'qty': Decimal('1E+2'), 'side': 'SELL'}","status='OK' data=PlacedOrderModel(id=2000587900538408960, external_id='12635693871210228316630923011160000571240385885857331624947674182432311072') error=None pagination=None",TT_LE,entry
14740,7bb1d5286a9048b48538298dac7b0dc7,2025-12-15 15:24:58.906747+00,TT:MEGA:MEGA-USD,L,200,0.28807,0.2995928,12.014208943583071,OK,"{'price': 29959, 'size': 2000, 'is_ask': False}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765812298908,""BaseAmount"":2000,""Price"":29959,""IsAsk"":0,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768231498908,""ExpiredAt"":1765812897908,""Nonce"":39907,""Sig"":""Ow8hMyv6YLTPa6RE+iqcL50elvYFyc8tEAkMMekrGR/Cb+1brr1tJJNvXxiQKU0IT6uoUr/z6BshQWfW4fR4gJbRMBAcisOPGlb96gU8Knw=""}",TT_LE,entry
14741,7bb1d5286a9048b48538298dac7b0dc7,2025-12-15 15:24:58.906747+00,TT:MEGA:MEGA-USD,E,-200,0.2898,0.278208,54.25244104117155,OK,"{'price': Decimal('0.27820'), 'qty': Decimal('2E+2'), 'side': 'SELL'}","status='OK' data=PlacedOrderModel(id=2000587899090874368, external_id='1482525957019076685083697781669942141048295925340895610297241999763347367325') error=None pagination=None",TT_LE,entry
14320,0423a4f61f12413c95f47e99c77807fc,2025-12-15 15:02:13.672184+00,TT:MEGA:MEGA-USD,E,52,0.28569,0.29711760000000004,13.6773920385167,OK,"{'price': Decimal('0.29711'), 'qty': Decimal('52'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000582172835385344, external_id='3361918988943739191522481344067789220949638426352208977344102352168628389010') error=None pagination=None",TT_EL,exit
14321,0423a4f61f12413c95f47e99c77807fc,2025-12-15 15:02:13.672184+00,TT:MEGA:MEGA-USD,L,-52,0.28495,0.27355199999999996,12.683799024671316,OK,"{'price': 27355, 'size': 520, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810933674,""BaseAmount"":520,""Price"":27355,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230133675,""ExpiredAt"":1765811532675,""Nonce"":39698,""Sig"":""FvB8no1Vkp9hc9DjsjViTlnVxCYxtcv3GAHxwu/eeF4FgaQAeb4AKbPxpr7yVMoKTKSzJNFNHF+GU1bpmucL9nGSsPpCIiI7oK47zOfLKAs=""}",TT_EL,exit
14318,a65ddb94c6d3438581ce3abacad66d67,2025-12-15 15:02:12.311517+00,TT:MEGA:MEGA-USD,E,53,0.28557,0.2969928,24.297700030729175,OK,"{'price': Decimal('0.29699'), 'qty': Decimal('53'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000582167189176320, external_id='793547846396208625938659717715599944594626706282493481317556289199230900804') error=None pagination=None",TT_EL,exit
14319,a65ddb94c6d3438581ce3abacad66d67,2025-12-15 15:02:12.311517+00,TT:MEGA:MEGA-USD,L,-53,0.28469,0.2733024,13.762429007329047,OK,"{'price': 27330, 'size': 530, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810932313,""BaseAmount"":530,""Price"":27330,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230132314,""ExpiredAt"":1765811531314,""Nonce"":39697,""Sig"":""wW7Dj5WT5A4Ub/qGYlMG2THmheGa1M3LFz7urbiLpP9zuA631GWSJgYxb0qmJPLciQKE7TOK9KLBST/sNg3yy5q0F5yCum5yvM9i7lh95CI=""}",TT_EL,exit
14242,a7b65705c3fd4edba0e7e92ac0015635,2025-12-15 15:01:44.144113+00,TT:MEGA:MEGA-USD,E,136,0.28572,0.2971488,23.820747970603406,OK,"{'price': Decimal('0.29714'), 'qty': Decimal('136'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000582049045028864, external_id='2498465333335835199666458617287918761060832410317936093231369052701308669354') error=None pagination=None",TT_EL,exit
14243,a7b65705c3fd4edba0e7e92ac0015635,2025-12-15 15:01:44.144113+00,TT:MEGA:MEGA-USD,L,-136,0.28481,0.2734176,12.817591079510748,OK,"{'price': 27341, 'size': 1360, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810904146,""BaseAmount"":1360,""Price"":27341,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230104147,""ExpiredAt"":1765811503147,""Nonce"":39659,""Sig"":""YDoi7b0ZXNBteJcHn8HbBwGOeYF/ZhSdtSCHiqXGh8ZHWdgid2rZRiwceC2GbZ6DDaDW/Zf/qgK5rYBkon0hcZLTGnua4tJLk9QFOdg4tXs=""}",TT_EL,exit
14241,7215951a74e44361b48f77f740f8fd19,2025-12-15 15:01:43.906881+00,TT:MEGA:MEGA-USD,L,-55,0.28481,0.2734176,12.012581923045218,OK,"{'price': 27341, 'size': 550, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810903909,""BaseAmount"":550,""Price"":27341,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230103909,""ExpiredAt"":1765811502909,""Nonce"":39658,""Sig"":""2IfwzcIuLV1Z3ygAUTqMtc1lcgt2vItyh6GPErHCRQniKXRrJt7CPLrzDCooYyRBW5IZIAX7sKXnGWTvSlBmK9sKVCKjt1j9t8N5qt67MCo=""}",TT_EL,exit
14240,7215951a74e44361b48f77f740f8fd19,2025-12-15 15:01:43.906881+00,TT:MEGA:MEGA-USD,E,55,0.2857,0.297128,19.241995993070304,OK,"{'price': Decimal('0.29712'), 'qty': Decimal('55'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000582048000438272, external_id='730178757537286001782230712641975862323368562310141897563631790854454257774') error=None pagination=None",TT_EL,exit
14238,381885b70b9b4f33b060e6e088ed1ea5,2025-12-15 15:01:38.725625+00,TT:MEGA:MEGA-USD,E,55,0.28572,0.2971488,13.476480031386018,OK,"{'price': Decimal('0.29714'), 'qty': Decimal('55'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000582026251862016, external_id='2999980441568572689011886539399396753485082462742583570372728044445656223900') error=None pagination=None",TT_EL,exit
14239,381885b70b9b4f33b060e6e088ed1ea5,2025-12-15 15:01:38.725625+00,TT:MEGA:MEGA-USD,L,-55,0.28494,0.2735424,12.74132204707712,OK,"{'price': 27354, 'size': 550, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810898727,""BaseAmount"":550,""Price"":27354,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230098728,""ExpiredAt"":1765811497728,""Nonce"":39657,""Sig"":""bWbwFCnoNHgQ9eVsH5b/QZvXB0x3o/GLyrxdJqZWl9PFfCaVErkiFQ3pUj/QX5iOgSUfVsZSjCklBUMXZ3S7t5xQeAZKfQ6EJESfCT3Uwjw=""}",TT_EL,exit
14140,5f036d6508174b629e4193c00f842c1f,2025-12-15 15:00:21.521975+00,TT:MEGA:MEGA-USD,E,139,0.28609,0.2975336,19.93786299135536,OK,"{'price': Decimal('0.29753'), 'qty': Decimal('139'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581702456664064, external_id='962748700130890228637084546641618705379651173883489907895595512677069826603') error=None pagination=None",TT_EL,exit
14141,5f036d6508174b629e4193c00f842c1f,2025-12-15 15:00:21.521975+00,TT:MEGA:MEGA-USD,L,-139,0.28536,0.2739456,18.84734397754073,OK,"{'price': 27394, 'size': 1390, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810821525,""BaseAmount"":1390,""Price"":27394,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230021527,""ExpiredAt"":1765811420527,""Nonce"":39608,""Sig"":""FbPZN6rUgXoV2OqFeHoiUwAMO4zuDH+lVflyo3tke8bvSsYIYZb+In+VVyBXkv9vqJLt1LBzPk/zCAWviDkfpQd8yYfWGFMjxca8AvT2amQ=""}",TT_EL,exit
14139,3cef5bd4c9644227916d810f50da0ce0,2025-12-15 15:00:21.275794+00,TT:MEGA:MEGA-USD,L,-56,0.28536,0.2739456,19.00395902339369,OK,"{'price': 27394, 'size': 560, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810821279,""BaseAmount"":560,""Price"":27394,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230021280,""ExpiredAt"":1765811420280,""Nonce"":39607,""Sig"":""tSHqkeVhPc1CTP4ytkGmtV6Mahlf2GBRop3ngbHQwNhYzrx8xhGLBfgfwonyh5IvWWNY9Mwou1VNbwmxdgXRXZyRXPZg92R2cfkdzQWP1BU=""}",TT_EL,exit
14138,3cef5bd4c9644227916d810f50da0ce0,2025-12-15 15:00:21.275794+00,TT:MEGA:MEGA-USD,E,56,0.28613,0.2975752,21.256029955111444,OK,"{'price': Decimal('0.29757'), 'qty': Decimal('56'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581701412499456, external_id='2555733032054529430853221194201566614768010623755748624352831300903366202852') error=None pagination=None",TT_EL,exit
14136,3c0d4961263d4595a19a0cc3dcd1baf0,2025-12-15 15:00:19.397599+00,TT:MEGA:MEGA-USD,E,88,0.28599,0.2974296,181.5429130801931,OK,"{'price': Decimal('0.29742'), 'qty': Decimal('88'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581694038523904, external_id='235447755910571249001298068563187793396800106219268664943530328186462848560') error=None pagination=None",TT_EL,exit
14137,3c0d4961263d4595a19a0cc3dcd1baf0,2025-12-15 15:00:19.397599+00,TT:MEGA:MEGA-USD,L,-88,0.28536,0.2739456,26.18205000180751,OK,"{'price': 27394, 'size': 880, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810819404,""BaseAmount"":880,""Price"":27394,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230019407,""ExpiredAt"":1765811418407,""Nonce"":39606,""Sig"":""mCtsWJzEEa3RVGGFtN6jdtYESXKQno/0iakaVGZ3R0AbbKFbVCIsYoYvvojk9HSPK+FjC+hUe6eNaBjKGTKKbGjQVkjLF+RQuwiDLLxixTA=""}",TT_EL,exit
14134,e45beb2829ec47898faf857c40c4785b,2025-12-15 15:00:19.059231+00,TT:MEGA:MEGA-USD,E,59,0.28596,0.2973984,17.780181020498276,OK,"{'price': Decimal('0.29739'), 'qty': Decimal('59'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581692105297920, external_id='2339719645212054273371575027648618150412795176894769472350933935372708287174') error=None pagination=None",TT_EL,exit
14135,e45beb2829ec47898faf857c40c4785b,2025-12-15 15:00:19.059231+00,TT:MEGA:MEGA-USD,L,-59,0.28536,0.2739456,16.099130967631936,OK,"{'price': 27394, 'size': 590, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810819061,""BaseAmount"":590,""Price"":27394,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230019062,""ExpiredAt"":1765811418062,""Nonce"":39605,""Sig"":""bvQdV5X06UT5rOumhqZDi5ArXGVDsu0jmDka/6vVc/k3fEywk/YafOzWZ3kcKxDhw3VE0BYpC+BnyWCNWRVysgUCH1spwUsfS0G6iMOG8ic=""}",TT_EL,exit
14132,6dc9bf01b8aa44029cb00cc8b39b33a4,2025-12-15 15:00:18.494004+00,TT:MEGA:MEGA-USD,E,175,0.28601,0.2974504,15.32819599378854,OK,"{'price': Decimal('0.29745'), 'qty': Decimal('175'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581689735417856, external_id='1897333190939707651904884895981408329382508264130438428811890620699366183330') error=None pagination=None",TT_EL,exit
14133,6dc9bf01b8aa44029cb00cc8b39b33a4,2025-12-15 15:00:18.494004+00,TT:MEGA:MEGA-USD,L,-175,0.28536,0.2739456,13.628521002829075,OK,"{'price': 27394, 'size': 1750, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810818495,""BaseAmount"":1750,""Price"":27394,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230018496,""ExpiredAt"":1765811417496,""Nonce"":39604,""Sig"":""WRGfEtRYEyTINSMQow2BhwqKE6LMMzFtJ6CsSLwAsGjOZ6pEnzv+Z61L7cn/8wfNSsg8YbtaH9LZPAfVB5TmJeBZ9QjDWIJPdScx1bGgYmc=""}",TT_EL,exit
14130,ec2fcf86151d48efaec4ef74624f712e,2025-12-15 15:00:17.017662+00,TT:MEGA:MEGA-USD,E,59,0.28629,0.2977416,16.053443076089025,OK,"{'price': Decimal('0.29774'), 'qty': Decimal('59'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581683543732224, external_id='3430759397618201144708879891732387585062323556697489022196110537990175270182') error=None pagination=None",TT_EL,exit
14131,ec2fcf86151d48efaec4ef74624f712e,2025-12-15 15:00:17.017662+00,TT:MEGA:MEGA-USD,L,-59,0.28536,0.2739456,14.978899038396776,OK,"{'price': 27394, 'size': 590, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810817019,""BaseAmount"":590,""Price"":27394,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768230017020,""ExpiredAt"":1765811416020,""Nonce"":39603,""Sig"":""8NSEQz6l1z5FDNwKrxHFs2OuKlHZRcMp7vuxoQAk2VriNShEaPqOGDyfxYHkMmZLB3hqAxc0up2a+jD1jqTzqVdtmDmRIBvn7zR0C/UVvlk=""}",TT_EL,exit
14032,edbfa109c5f14622b9b26b02c23ae371,2025-12-15 14:57:35.852593+00,TT:MEGA:MEGA-USD,E,84,0.28629,0.2977416,14.15093697141856,OK,"{'price': Decimal('0.29774'), 'qty': Decimal('84'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581007581437952, external_id='103665385502864157146855747928356501022965770839677671430870752034216244533') error=None pagination=None",TT_EL,exit
14033,edbfa109c5f14622b9b26b02c23ae371,2025-12-15 14:57:35.852593+00,TT:MEGA:MEGA-USD,L,-84,0.28537,0.2739552,13.206889969296753,OK,"{'price': 27395, 'size': 840, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810655855,""BaseAmount"":840,""Price"":27395,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229855855,""ExpiredAt"":1765811254855,""Nonce"":39558,""Sig"":""He4yM+E2z01U4z0CdOXswrnL/S4HtYQ1/0y3lkGQfON953vI9vTVJmKYw/he3SCrLDaU0/w46u8R3l/qKzOKwd9N/GCJZ3TYxtsoAnxYvnc=""}",TT_EL,exit
14030,e24c2a20f22a43439c1d54e20dacedd4,2025-12-15 14:57:35.618208+00,TT:MEGA:MEGA-USD,E,61,0.28625,0.2977,21.216214983724058,OK,"{'price': Decimal('0.29770'), 'qty': Decimal('61'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581006587256832, external_id='3090042282516493706382257478098947211318014975721744962390147518719597261365') error=None pagination=None",TT_EL,exit
14031,e24c2a20f22a43439c1d54e20dacedd4,2025-12-15 14:57:35.618208+00,TT:MEGA:MEGA-USD,L,-61,0.28537,0.2739552,20.124876056797802,OK,"{'price': 27395, 'size': 610, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810655620,""BaseAmount"":610,""Price"":27395,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229855621,""ExpiredAt"":1765811254621,""Nonce"":39557,""Sig"":""HhXG2NdT1ZcC9eV/7EHUc/w0s+N7IZ+3FAlJJAsCWNZlHjT2i2+wT+aQGEqjvmpLl2X7/i7g2DtOPs6si2YB/B4FnpVORTapoTUHQYvjnTI=""}",TT_EL,exit
14026,043f78b9244443ccad0b5c731ba9520f,2025-12-15 14:57:35.288735+00,TT:MEGA:MEGA-USD,E,84,0.2863,0.297752,59.11458493210375,OK,"{'price': Decimal('0.29775'), 'qty': Decimal('84'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000581005216579584, external_id='2606473510847078116277126961494467150444741892365614447308595739155476880426') error=None pagination=None",TT_EL,exit
14027,043f78b9244443ccad0b5c731ba9520f,2025-12-15 14:57:35.288735+00,TT:MEGA:MEGA-USD,L,-84,0.28537,0.2739552,58.383292984217405,OK,"{'price': 27395, 'size': 840, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810655291,""BaseAmount"":840,""Price"":27395,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229855292,""ExpiredAt"":1765811254292,""Nonce"":39555,""Sig"":""g7SkxYc8AnCW/v6aDp+pBSBRGF+EEOFTesUmdgKauG0Rs9J7DAlSXox2okE6zk2vzrpOl0l6NIhEq/NEzywQB0NiDbfMUH4n154MtcMjDXs=""}",TT_EL,exit
13986,9c552a173e2241019b63fb28f4d25d87,2025-12-15 14:56:48.46228+00,TT:MEGA:MEGA-USD,E,43,0.2863,0.297752,27.560972957871854,OK,"{'price': Decimal('0.29775'), 'qty': Decimal('43'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000580808813617152, external_id='431667705834718026676894752184682001266858122791737104837281641184343763537') error=None pagination=None",TT_EL,exit
13987,9c552a173e2241019b63fb28f4d25d87,2025-12-15 14:56:48.46228+00,TT:MEGA:MEGA-USD,L,-43,0.28537,0.2739552,26.75735193770379,OK,"{'price': 27395, 'size': 430, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810608464,""BaseAmount"":430,""Price"":27395,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229808465,""ExpiredAt"":1765811207465,""Nonce"":39535,""Sig"":""EUGel7ijF8IzgdylaERoTqkk3/2I70KtFFt5AfK+dPs2FzEAoT2+JPtYMdOlw1ho0cXhujWEGE43VxB64oFKJD99LNDd28fmbDl8Jqf6qE0=""}",TT_EL,exit
13964,08f89b8b5f5649cdac60e61af06dd2ec,2025-12-15 14:56:35.807991+00,TT:MEGA:MEGA-USD,E,76,0.28647,0.2979288,18.05242197588086,OK,"{'price': Decimal('0.29792'), 'qty': Decimal('76'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000580755756015616, external_id='1779222594056648194802719234610042121639521501355880842541084825203239548136') error=None pagination=None",TT_EL,exit
13965,08f89b8b5f5649cdac60e61af06dd2ec,2025-12-15 14:56:35.807991+00,TT:MEGA:MEGA-USD,L,-76,0.28561,0.2741856,15.324034029617906,OK,"{'price': 27418, 'size': 760, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810595809,""BaseAmount"":760,""Price"":27418,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229795810,""ExpiredAt"":1765811194810,""Nonce"":39525,""Sig"":""m9Bqk63poB1GyNCQ51P8hiASLZsoB0cvtZsC8Y/L9nT6KOjnlyU+fz35vDJo5cMQF09kdxSew8qJYLJC3n241Wh3TtHIxIJMck0jdB8U6xw=""}",TT_EL,exit
13962,c9c092e9ca2b4fe083d3f69a0c1296d8,2025-12-15 14:56:35.567775+00,TT:MEGA:MEGA-USD,E,76,0.2865,0.29796,17.71278108935803,OK,"{'price': Decimal('0.29796'), 'qty': Decimal('76'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000580754723463168, external_id='2325537891087669889245492376924641847731407032738782936816467647356060101022') error=None pagination=None",TT_EL,exit
13963,c9c092e9ca2b4fe083d3f69a0c1296d8,2025-12-15 14:56:35.567775+00,TT:MEGA:MEGA-USD,L,-76,0.28561,0.2741856,16.77102700341493,OK,"{'price': 27418, 'size': 760, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810595570,""BaseAmount"":760,""Price"":27418,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229795571,""ExpiredAt"":1765811194571,""Nonce"":39524,""Sig"":""tIA3iCD911JagqhzZKq/uXdyrUsMTIzFCMRTlK0l5zU+z3S9HqvSFq55l/xc73bTurAMU2G+na+AItj1y5ufapKxv1cENA3t0HQOXLEzyAo=""}",TT_EL,exit
13954,96836de218d944d3b057010adc5e1b21,2025-12-15 14:56:32.805845+00,TT:MEGA:MEGA-USD,E,44,0.28701,0.2984904,14.026361983269453,OK,"{'price': Decimal('0.29849'), 'qty': Decimal('44'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000580743143075840, external_id='1603925944321070267805232101136982444037605290708676619505338009815487663945') error=None pagination=None",TT_EL,exit
13955,96836de218d944d3b057010adc5e1b21,2025-12-15 14:56:32.805845+00,TT:MEGA:MEGA-USD,L,-44,0.28609,0.2746464,13.242730987258255,OK,"{'price': 27464, 'size': 440, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810592807,""BaseAmount"":440,""Price"":27464,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229792808,""ExpiredAt"":1765811191808,""Nonce"":39521,""Sig"":""hjp9nVfIiUqnT84Xi4OENO8VNNCQN+lvM05n9wKm0sZmIjvgV9lDU3lvBLaf8dUvqZKCmeqMwFVba/Xhfx/7iwrIt7tDFcBug2EBTP4TjxA=""}",TT_EL,exit
13950,e62266fe29a5465fa5af28b1c9439460,2025-12-15 14:56:31.716828+00,TT:MEGA:MEGA-USD,E,66,0.28665,0.29811600000000005,43.1333149317652,OK,"{'price': Decimal('0.29811'), 'qty': Decimal('66'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000580738584866816, external_id='2315454698645403778230527477935690651366749510579372300458486143942991639384') error=None pagination=None",TT_EL,exit
13951,e62266fe29a5465fa5af28b1c9439460,2025-12-15 14:56:31.716828+00,TT:MEGA:MEGA-USD,L,-66,0.28609,0.2746464,42.27710294071585,OK,"{'price': 27464, 'size': 660, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810591719,""BaseAmount"":660,""Price"":27464,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229791719,""ExpiredAt"":1765811190719,""Nonce"":39519,""Sig"":""UNzVc9XGjbsl90pJ4wtaax/oo8s+6C4rHte0JkXo103Pz4Ic+2IHHNYcqhRD7wWoLIuwz1NBpnU3uNEKVgn4s4t0v6koWhdp8f6T+DiyKSc=""}",TT_EL,exit
13948,93ec7246b90c49b8ae7fce32b93e8818,2025-12-15 14:56:31.165985+00,TT:MEGA:MEGA-USD,E,88,0.28672,0.2981888,16.837854986079037,OK,"{'price': Decimal('0.29818'), 'qty': Decimal('88'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000580736260206592, external_id='2352154378221805412951968732239279093421198376980523489750342719067249720110') error=None pagination=None",TT_EL,exit
13949,93ec7246b90c49b8ae7fce32b93e8818,2025-12-15 14:56:31.165985+00,TT:MEGA:MEGA-USD,L,-88,0.28609,0.2746464,15.587651985697448,OK,"{'price': 27464, 'size': 880, 'is_ask': True}","{""AccountIndex"":281474976649142,""ApiKeyIndex"":2,""MarketIndex"":94,""ClientOrderIndex"":1765810591168,""BaseAmount"":880,""Price"":27464,""IsAsk"":1,""Type"":0,""TimeInForce"":1,""ReduceOnly"":0,""TriggerPrice"":0,""OrderExpiry"":1768229791169,""ExpiredAt"":1765811190169,""Nonce"":39518,""Sig"":""UdGP7VPweG8x0GdY8FTZQKP39ACw9XyZSMrfob4FZZRTdwyIbI2ZCkSE4fmODyMBtVEeQ8M6mh8k+nx3Ns4B8i8HM0g6G+JRvs4EmxNeVxM=""}",TT_EL,exit
13944,0d9da4b01f7345ce8e874052a35e74cf,2025-12-15 14:56:29.533329+00,TT:MEGA:MEGA-USD,E,108,0.28675,0.29822000000000004,18.38069094810635,OK,"{'price': Decimal('0.29822'), 'qty': Decimal('108'), 'side': 'BUY'}","status='OK' data=PlacedOrderModel(id=2000580729410777088, external_id='1578987533631333289145429295327329268404928956494802266593513375215455176666') error=None pagination=None",TT_EL,exit
